st2,GEOID,lake,lat,lon
ME,23021,Monson Pond at Piscataquis county ,45.3116320867865,-69.4903950669647
ME,23007,Ballard Pond at Franklin county ,44.7185013959981,-70.2265124991885
ME,23007,Drury Pond at Franklin county ,44.7041327407286,-70.2403993303153
ME,23025,Sandy Pond at Somerset county ,44.908728378455,-69.9197229110638
ME,23025,Wyman Pond at Somerset county ,45.0241543752363,-69.7194771176201
ME,23021,Foss Pond at Piscataquis county ,45.1848103198633,-69.6085551476908
ME,23021,First Davis Pond at Piscataquis county ,45.2385446404213,-69.4096531137332
ME,23021,Whetstone Pond at Piscataquis county ,45.2146719057688,-69.5579155571261
ME,23007,Staples Pond at Franklin county ,44.7205042633419,-70.2351291049813
ME,23021,Piper Pond at Piscataquis county ,45.2038600707482,-69.5241113640489
ME,23007,Varnum Pond at Franklin county ,44.6549394896245,-70.2455061083913
ME,23007,Porter Lake at Franklin county ,44.810245990324,-70.151648606513
ME,23007,Clearwater Pond at Franklin county ,44.7302457420922,-70.0844475835001
ME,23025,Kingsbury Pond at Somerset county ,45.1082058976045,-69.6637605370142
ME,23021,Big Wilder Pond at Piscataquis county ,45.445654726561,-69.3511436021488
ME,23021,Upper Deadwater at Piscataquis county ,45.4953315401657,-69.3816498106655
ME,23021,Mountain Brook Pond at Piscataquis county ,45.5231528058109,-69.3999536054561
ME,23021,Lloyd Pond at Piscataquis county ,45.5000969937898,-69.3504427092268
ME,23021,Baker Pond at Piscataquis county ,45.5365930827602,-69.4122168080005
ME,23021,Fogg Pond at Piscataquis county ,45.5377042961096,-69.4692682410393
ME,23015,Biscay Pond at Lincoln county ,44.0053637853732,-69.4769282439646
ME,23015,Ross Pond at Lincoln county ,43.921866806798,-69.4934865861648
ME,23025,Iron Pond at Somerset county ,45.4579782812004,-70.3776010483174
ME,23005,Chaffin Pond at Cumberland county ,43.8483507206746,-70.4435002628515
ME,23025,Little Turner Pond at Somerset county ,45.6442435763337,-70.4638889497802
ME,23025,Rock Pond at Somerset county ,45.4599510650095,-70.3903375950771
ME,23025,Crocker Pond at Somerset county ,45.6843907679483,-70.3491328741819
ME,23025,Muskrat Pond at Somerset county ,45.741056737333,-70.1107901230117
ME,23025,Jones Pond at Somerset county ,45.8088635547048,-70.2085022116326
ME,23025,Pennell Pond at Somerset county ,44.9350102188665,-70.1070213968809
ME,23015,Havener Pond at Lincoln county ,44.0686081440469,-69.2878976288033
ME,23025,Heald Pond at Somerset county ,45.7287203115836,-70.2310298772296
ME,23015,Boyd Pond at Lincoln county ,43.932685484261,-69.4991225198743
ME,23015,Sidensparker Pond at Lincoln county ,44.091541560157,-69.3083385226257
ME,23005,Notched Pond at Cumberland county ,43.9523573750761,-70.3782062165436
ME,23005,Pettingill Pond at Cumberland county ,43.8547464610811,-70.4457546608647
ME,23017,Hutchinson Pond at Oxford county ,44.2743619984671,-70.7083671808065
ME,23017,Saturday Pond at Oxford county ,44.1086373593607,-70.5623431786107
ME,23025,Leith Pond at Somerset county ,45.7397670791186,-69.9091184751892
ME,23021,Spectacle Ponds at Piscataquis county ,45.3359479241189,-69.5445480728456
ME,23021,Moores Pond at Piscataquis county ,45.3313660042335,-69.5001845033093
ME,23021,McLellan Pond at Piscataquis county ,45.3486203455566,-69.5188103417624
ME,23021,Juniper Knee Pond at Piscataquis county ,45.3624510837853,-69.4827861960255
ME,23021,North Pond at Piscataquis county ,45.3557471024653,-69.487288892165
ME,23021,Sunset Pond at Piscataquis county ,45.3806423180599,-69.4200641119755
ME,23021,Midday Pond at Piscataquis county ,45.3782401205325,-69.4166563063103
ME,23021,Little Wilson Pond at Piscataquis county ,45.3760094382772,-69.49081926147
ME,23021,Prescott Pond at Piscataquis county ,45.3800938001933,-69.4885366902831
ME,23021,Smith Pond at Piscataquis county ,45.3844917679639,-69.4925724496976
ME,23021,Towne Pond at Piscataquis county ,45.3021816918384,-69.5242866539012
ME,23021,Punchbowl Pond at Piscataquis county ,45.2260798560094,-69.593006629175
ME,23021,Marble Pond at Piscataquis county ,45.2361013253626,-69.681133009385
ME,23021,Thanksgiving Pond at Piscataquis county ,45.241782962854,-69.6517301239639
ME,23021,Spectacle Pond at Piscataquis county ,45.2276435991484,-69.6692364325902
ME,23021,Bennett Brook at Piscataquis county ,45.1427592978631,-69.45706528691
ME,23021,Shirley Pond at Piscataquis county ,45.3691058106865,-69.6211855710389
ME,23021,Ordway Pond at Piscataquis county ,45.3047298191342,-69.6568831202256
ME,23025,Little Moxie Pond at Somerset county ,45.3091123764771,-69.7241332788706
ME,23025,Frypan Pond at Somerset county ,45.4050270522078,-69.7724116737677
ME,23021,Little Notch Pond at Piscataquis county ,45.4428801788124,-69.7047500735327
ME,23021,Big Notch Pond at Piscataquis county ,45.4405186773169,-69.7037766354604
ME,23021,Big Indian Pond at Piscataquis county ,45.4387934067977,-69.7372157593924
ME,23025,Ellis Pond at Somerset county ,45.4499874007724,-69.9482210177683
ME,23025,Wilson Hill Pond at Somerset county ,45.4328466408006,-69.9696417578047
ME,23025,Island Pond at Somerset county ,45.4705760991605,-69.932774504362
ME,23007,Tufts Pond at Franklin county ,44.9967399460764,-70.200154936494
ME,23007,Shiloh Pond at Franklin county ,45.0125429727664,-70.2073399016633
ME,23007,Little Island Pond at Franklin county ,45.2709119056061,-70.7846930021595
ME,23007,Secret Pond at Franklin county ,45.2508466180006,-70.7745090191981
ME,23025,Bear Pond at Somerset county ,45.3774446933419,-70.3432959859513
ME,23025,Beck Pond at Somerset county ,45.3729557585303,-70.3392379563769
ME,23025,Porter Pond at Somerset county ,45.3858649527908,-70.3617296413045
ME,23025,Blakeslee Lake at Somerset county ,45.3878023510685,-70.4317842814462
ME,23025,Davis Pond at Somerset county ,45.3929308241547,-70.3985958225328
ME,23025,Felker Pond at Somerset county ,45.3384399147175,-70.4160038860422
ME,23031,Lake Sherburne at York county ,43.5925431756673,-70.7943684675216
ME,23025,Knights Pond at Somerset county ,45.4102280702057,-69.8639803392399
ME,23025,Prescott Pond at Somerset county ,45.3698432203844,-69.8956997754248
ME,23011,Minnehonk Lake at Kennebec county ,44.4952337049427,-69.9891374642228
ME,23011,Hopkins Pond at Kennebec county ,44.4865603159089,-69.9883346365196
ME,23011,Desert Pond at Kennebec county ,44.4482448075732,-69.9915538155043
ME,23011,Black Pond at Kennebec county ,44.528081066915,-70.0005928366971
ME,23011,Taylor Pond at Kennebec county ,44.4572418558559,-70.0117073745975
ME,23011,Egypt Pond at Kennebec county ,44.5186876550608,-70.0502564743534
ME,23011,Parker Pond at Kennebec county ,44.4912514972221,-70.02886046195
ME,23011,David Pond at Kennebec county ,44.471450499637,-70.052859279787
ME,23011,Tilton Pond at Kennebec county ,44.4583208122876,-70.0683318741989
ME,23011,Echo Lake at Kennebec county ,44.4302576899594,-70.0252856302669
ME,23011,Kidder Pond at Kennebec county ,44.5692415278036,-69.9526366791193
ME,23011,Boody Pond at Kennebec county ,44.5730021134092,-69.974760969368
ME,23011,Davis Pond at Kennebec county ,44.5578968098956,-69.9986473341502
ME,23011,Kimball Pond at Kennebec county ,44.5774953691713,-69.9871365084901
ME,23011,Watson Pond at Kennebec county ,44.574477452423,-69.9251307717013
ME,23011,Round Pond at Kennebec county ,44.559183723685,-69.928648553623
ME,23011,Silver Lake at Kennebec county ,44.3932368502125,-69.8246638708082
ME,23011,Doctor Pond at Kennebec county ,44.3979794479053,-69.8239276990084
ME,23011,Penny Pond at Kennebec county ,44.4073803762833,-69.8296565452875
ME,23011,Ward Pond at Kennebec county ,44.4156762469858,-69.7922284535413
ME,23011,Fairbanks Pond at Kennebec county ,44.3901646174492,-69.8301756226364
ME,23011,Joe Pond at Kennebec county ,44.4073355775562,-69.8232609887191
ME,23011,Stuart Pond at Kennebec county ,44.463328049128,-69.8380562579936
ME,23011,Hamilton Pond at Kennebec county ,44.4700698977895,-69.8378993416697
ME,23011,Gould Pond at Kennebec county ,44.3985630730077,-69.8267739821803
ME,23011,Spring Lake at Kennebec county ,44.3892133519128,-69.8271310675522
ME,23011,Tyler Pond at Kennebec county ,44.3851739639403,-69.8242403378124
ME,23001,Rack Pond at Androscoggin county ,44.4425115218225,-70.1218220734712
ME,23001,Turner Pond at Androscoggin county ,44.4339820202508,-70.1221727638084
ME,23011,Mosher Pond at Kennebec county ,44.4775851349199,-70.1051825716721
ME,23001,Moose Hill Pond at Androscoggin county ,44.4667215224836,-70.1328368776048
ME,23007,Norcross Pond at Franklin county ,44.514302017871,-70.0916776040533
ME,23001,Schoolhouse Pond at Androscoggin county ,44.4335814748511,-70.1149755205359
ME,23011,Spectacle Pond at Kennebec county ,44.3708035166278,-69.6732483967467
ME,23011,Dam Pond at Kennebec county ,44.3513414538894,-69.6772535241695
ME,23011,Anderson Pond at Kennebec county ,44.3575173375294,-69.6598661234925
ME,23011,Tolman Pond at Kennebec county ,44.344850897832,-69.6849363492405
ME,23007,Flatiron Pond at Franklin county ,45.0681872244874,-70.6969889623341
ME,23007,Little Kennebago Lake at Franklin county ,45.1344077318957,-70.7709907313833
ME,23015,Long Pond at Lincoln county ,44.2902738011696,-69.5152072033109
ME,23015,Travel Pond at Lincoln county ,44.2542291200662,-69.5321033215256
ME,23015,James Pond at Lincoln county ,44.323074140961,-69.4795481444764
ME,23011,Savade Pond at Kennebec county ,44.3183283289042,-69.5350296240794
ME,23025,Sibley Pond at Somerset county ,44.7955275730294,-69.5222417107389
ME,23025,Morrill Pond at Somerset county ,44.8339179308788,-69.5175320761912
ME,23025,Lake George at Somerset county ,44.7779714182902,-69.5883047270788
ME,23025,Oak Pond at Somerset county ,44.7575357353132,-69.6024896960401
ME,23025,Starbird pond at Somerset county ,44.8951833974468,-69.5599953569656
ME,23025,Barker pond at Somerset county ,44.9073119554372,-69.6341083016756
ME,23019,Little Pushaw Pond at Penobscot county ,45.0181846978688,-68.9402027027807
ME,23007,Locke Pond at Franklin county ,44.5792776460281,-70.1186711293524
ME,23007,Sand Pond at Franklin county ,44.5687986827243,-70.118537516305
ME,23005,Kiera Pond at Cumberland county ,43.7146451635505,-70.2965068744617
ME,23001,Lake Andrews at Androscoggin county ,44.1077549530674,-70.2030086734146
ME,23005,Whangee Lake at Cumberland county ,43.7568286240484,-70.2716186643667
ME,23005,Durandal Pond at Cumberland county ,43.7488967158893,-70.2755966323376
ME,23005,Nard Pond at Cumberland county ,43.754574886008,-70.2731514469487
ME,23011,Dexter&Berry Pond at Kennebec county ,44.3281515124048,-70.0256978362773
ME,23011,Apple Valley Lake at Kennebec county ,44.291332850348,-70.0219091100501
ME,23011,Wilson Pond at Kennebec county ,44.2932799493648,-70.0448424540939
ME,23011,Pickerel Pond at Kennebec county ,44.3663919242628,-70.0472281481001
ME,23011,Hales Pond at Kennebec county ,44.4029516382107,-70.0635408949489
ME,23009,Lake Wood at Hancock county ,44.4076373740275,-68.2683229445966
ME,23009,Bubble Pond at Hancock county ,44.3446527649516,-68.2390658646144
ME,23015,Gardiner Pond at Lincoln county ,44.0648970774948,-69.7000360649717
ME,23015,Weary Pond at Lincoln county ,44.1783470329693,-69.586707817168
ME,23015,Clary Lake at Lincoln county ,44.2140455597325,-69.5529792586074
ME,23015,Little Dyer Pond at Lincoln county ,44.1647728398089,-69.56203863137
ME,23025,Shaw Pond at Somerset county ,45.2856647806954,-70.276776892396
ME,23025,Lower Shaw Pond Pond at Somerset county ,45.2805314795725,-70.2632437874686
ME,23025,Chub Pond at Somerset county ,45.459316091046,-70.3049390683699
ME,23025,Toby Pond at Somerset county ,45.474217997123,-70.3067536168627
ME,23025,Hale Pond at Somerset county ,45.821331845637,-70.1672812074787
ME,23025,Center Pond at Somerset county ,45.7998720411278,-69.9785453933661
ME,23025,Trickey Ponds at Somerset county ,45.8048392874395,-70.1192331842492
ME,23025,Luther Pond at Somerset county ,45.7286307944136,-70.0853854345766
ME,23025,Coburn Pond at Somerset county ,45.6885489388206,-70.2612678805998
ME,23025,Rancourt Pond at Somerset county ,45.6616542345762,-70.3065330380581
ME,23025,Daymond Pond at Somerset county ,45.6955236226163,-70.2701503415222
ME,23005,Lou Rod Pond at Cumberland county ,43.7587942383844,-70.2697956744951
ME,23007,Otter Pond at Franklin county ,45.3667354073313,-70.7516413798599
ME,23007,Bugeye Pond at Franklin county ,45.3093788259882,-70.6101098116165
ME,23007,Lower Pond at Franklin county ,45.3203564483945,-70.6362551400802
ME,23007,Bag Pond at Franklin county ,45.3275246331033,-70.6536235747928
ME,23007,Tr-Arnold Pond at Franklin county ,45.3889747209198,-70.795040691034
ME,23007,Arnold Pond at Franklin county ,45.3836497171182,-70.7892255689258
ME,23007,Crosby Pond at Franklin county ,45.396964376027,-70.7691143349341
ME,23007,L Pond at Franklin county ,45.2682889657372,-70.7418669495125
ME,23007,South Boundary Pond at Franklin county ,45.2918924688947,-70.7966098670854
ME,23007,Massachusetts Bog at Franklin county ,45.344601541538,-70.7898742026231
ME,23007,Little Northwest Pond at Franklin county ,45.3009791911773,-70.7952527685008
ME,23007,Northwest Pond at Franklin county ,45.298449618139,-70.7882474807376
ME,23007,Round Mountain Pond at Franklin county ,45.2661578059848,-70.6455806870816
ME,23007,Dill Pond at Franklin county ,45.0139247153749,-70.5709949016483
ME,23007,Saddleback Lake at Franklin county ,44.9706208769515,-70.5613305996629
ME,23007,Haley Pond at Franklin county ,44.9685418128642,-70.6344133589838
ME,23019,Delahanty Pond at Penobscot county ,45.6433637097714,-68.6793507396591
ME,23001,Montello Heights Reservoir at Androscoggin county ,44.1150136640342,-70.1814736991495
ME,23007,Ross Pond at Franklin county ,44.97907699069,-70.6712899063859
ME,23007,Quimby Pond at Franklin county ,44.988903060486,-70.7419623979773
ME,23007,Gulf Pond at Franklin county ,44.9888904549231,-70.6281879780218
ME,23007,Dodge Pond at Franklin county ,44.9804403358466,-70.7064380837598
ME,23007,Third Greely Pond at Franklin county ,45.0141723342835,-70.6235805802348
ME,23007,Loon Lake at Franklin county ,45.0251686336265,-70.6467376785969
ME,23007,Cow Pond at Franklin county ,45.0374840511782,-70.6420994798781
ME,23007,Little Greely Pond at Franklin county ,45.0285108735094,-70.6174796833234
ME,23007,Greely Pond at Franklin county ,45.0229291503807,-70.6150760903298
ME,23007,Johns Pond at Franklin county ,45.073835817333,-70.7712730645274
ME,23025,Snake Pond at Somerset county ,45.5115866960999,-70.0468044845041
ME,23025,Little Berry Pond at Somerset county ,45.5070967363609,-70.0283397086676
ME,23025,Lone Jack Pond at Somerset county ,45.5013111897924,-70.0255702888352
ME,23025,Durgin Pond at Somerset county ,45.51286147761,-70.0302423095172
ME,23025,Big Berry Pond at Somerset county ,45.5056547848977,-70.0394858676008
ME,23021,Branns Mill Pond at Piscataquis county ,45.1086448353358,-69.1676454704919
ME,23019,Garland Pond at Penobscot county ,45.0332724970019,-69.1725162131007
ME,23019,West Garland Pond at Penobscot county ,45.0250937676468,-69.2048579673307
ME,23025,Halfmoon Pond at Somerset county ,44.9816723394088,-69.3330228444825
ME,23019,Mower Pond at Penobscot county ,44.9846336078161,-69.3184214277748
ME,23019,Weymouth Pond at Penobscot county ,44.9714465033498,-69.3235806051305
ME,23019,Gould Pond at Penobscot county ,44.9928388072086,-69.3184717287759
ME,23025,Ripley Pond at Somerset county ,45.0053281767541,-69.3763348079813
ME,23019,Brooks Pond at Penobscot county ,44.9122699041537,-69.1983501277103
ME,23019,Corundel Lake at Penobscot county ,44.9341918266147,-69.265415967816
ME,23025,Hicks Pond at Somerset county ,44.8703640517013,-69.3444326530597
ME,23025,Whites Pond at Somerset county ,44.8552818871023,-69.3609113444237
ME,23019,Nokomis Pond at Penobscot county ,44.8696824969279,-69.2973835929221
ME,23007,Taylor Hill Pond at Franklin county ,44.8343693472266,-70.1750960090207
ME,23025,Gammon Pond at Somerset county ,44.8626878374558,-70.1328294617106
ME,23007,Pease Pond at Franklin county ,44.5982939195156,-70.1781828084573
ME,23007,Fellows Pond at Franklin county ,44.5265815388752,-70.0832084253919
ME,23007,Parker Pond at Franklin county ,44.5083918238126,-70.1416871728964
ME,23011,Basin Pond at Kennebec county ,44.4573017663417,-70.0524381485515
ME,23017,Parmachenee Lake at Oxford county ,45.1510799571523,-70.9862812905656
ME,23017,Otter Pond at Oxford county ,45.18275091364,-70.9803914618478
