st2,GEOID,NAME,lake,lat,lon
FL,12057,Hillsborough,Glass Lake,28.0979412568845,-82.618982691486
FL,12057,Hillsborough,Thorpe Lake,28.1012897175365,-82.6046401109432
FL,12057,Hillsborough,Echo Lake,28.1075097614003,-82.6036411574549
FL,12057,Hillsborough,Lake Juanita,28.1174840000823,-82.5890029507857
FL,12057,Hillsborough,Marlee Lake,28.0999147056883,-82.6082360689894
FL,12057,Hillsborough,Rainbow Lake,28.1169234395778,-82.5963349583178
FL,12057,Hillsborough,Williams Lake,28.0991602211953,-82.6026277627292
FL,12101,Pasco,Lake Seminole,28.1778983390917,-82.5744367598069
FL,12057,Hillsborough,Lake Rogers,28.1090583028881,-82.5885646183798
FL,12057,Hillsborough,Island Ford Lake,28.1521182159724,-82.5987358615909
FL,12057,Hillsborough,Lake Raleigh,28.1059775471194,-82.5838094030589
FL,12057,Hillsborough,Osceola Lake,28.1713895279787,-82.587035141027
FL,12101,Pasco,Lake Ann,28.1778458218617,-82.581657166409
FL,12057,Hillsborough,Velburton Lake,28.1201992487211,-82.6035348147902
FL,12057,Hillsborough,Horse Lake,28.1110531096327,-82.5787416598979
FL,12057,Hillsborough,Buck Lake,28.1092391879151,-82.618015410498
FL,12101,Pasco,Lake Geneva,28.1878862877866,-82.5729312306021
FL,12101,Pasco,Cannon Lake,28.2088654299342,-82.6124085957613
FL,12057,Hillsborough,Fairy Lake,28.0878454156306,-82.5858815046794
FL,12057,Hillsborough,Hixon Lake,28.081310076772,-82.5902649466398
FL,12101,Pasco,Huckleberry Pond,28.2066151600479,-82.6219929303906
FL,12101,Pasco,Pond 24,28.1781177553451,-82.6820110390694
FL,12101,Pasco,Pond 28,28.1750582258692,-82.6822468382804
FL,12101,Pasco,Pond 1,28.1849720645959,-82.6794973442593
FL,12101,Pasco,Pond 31,28.1755547458755,-82.6798926267125
FL,12101,Pasco,Pond 25,28.1771938627385,-82.6792844160425
FL,12101,Pasco,Pond 26,28.1763920982468,-82.6790324930437
FL,12057,Hillsborough,Lake Calm,28.1422615248063,-82.581576473939
FL,12057,Hillsborough,Lake Taylor,28.1366079103061,-82.6120633120604
FL,12057,Hillsborough,Lake Fern,28.1534097920998,-82.5834425738382
FL,12057,Hillsborough,Crescent Lake,28.1580105604476,-82.5920709643371
FL,12057,Hillsborough,Church Lake,28.1032890773027,-82.599449267024
FL,12057,Hillsborough,Garden Lake,28.1318024715946,-82.6308379594757
FL,12057,Hillsborough,Sunset Lake,28.1349787209885,-82.6255723985702
FL,12057,Hillsborough,Lake Artillery,28.1622665068241,-82.5856979788598
FL,12057,Hillsborough,Lake Wastena,28.163062635894,-82.5914367930419
FL,12057,Hillsborough,Lake Frances,28.1613447224973,-82.6017992159302
FL,12101,Pasco,Lake Minniola,28.184605511193,-82.5743316163633
FL,12057,Hillsborough,Lake Keystone,28.1330585814388,-82.5901164125325
FL,12101,Pasco,Ivy Lake,28.178993526761,-82.5449618389123
FL,12057,Hillsborough,Lake LeClare,28.1099022355004,-82.538836145885
FL,12057,Hillsborough,Little Halfmoon Lake,28.1022329809761,-82.549338712972
FL,12057,Hillsborough,Sunshine Lake,28.1197821282151,-82.5259798782827
FL,12057,Hillsborough,Lake Barbara,28.1197095726752,-82.5359250903616
FL,12057,Hillsborough,Dosson Lake,28.1231272447757,-82.5254575238845
FL,12073,Leon,Lake Esther,30.4589682347511,-84.3228171311041
FL,12103,Pinellas,Sinkhole,28.1268042643881,-82.7379399726091
FL,12009,Brevard,Lake Titan,27.9935195773219,-80.6321234193533
FL,12009,Brevard,Valkaria Lake,27.9557642008701,-80.6161839973242
FL,12103,Pinellas,Lake Carol,27.8336596944704,-82.7921921835654
FL,12103,Pinellas,Blossom Lake,27.8281204744065,-82.7852751516415
FL,12103,Pinellas,Jungle Lake,27.797174987508,-82.7460144325004
FL,12103,Pinellas,Lake Sperry,28.0248780206573,-82.7788415098472
FL,12117,Seminole,Osprey Lake,28.6540560621628,-81.122079419514
FL,12073,Leon,Homer Lake,30.3703469297481,-84.1405263334434
FL,12073,Leon,Mary Lake,30.3725000396919,-84.1322764937717
FL,12073,Leon,Twin Lakes,30.3735526226969,-84.1350106787186
